Rater;2;4;6;7;8;9;10;11;12;13;15;16;18;28;31;36;44;54;55;57;119;122;140;142;143;145;147;149;161;168;175;191;193;203;209;223;224;230;240;241;247;249;250;251;252;267;268;289;293;296;313;317;318;319;322;324;337;348;372;400;409;410;411;413;417;422;437;440;443;448;458;459;462;463;476;477;483;496;499;500;501;506;507;510;515;516;517;520;528;529;540
Tur_Masc257;;;4;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
Tur_Masc258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;6;;;;;;;;7;;;;;;;;;6;;;;;;
Tur_Masc259;4;;;;;;;5;;;;;;;;4;;;;;;;;;;;;4;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc260;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;5;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc261;;3;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc262;;;;;;;;;;;;;;;;7;;;;;;5;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;
Tur_Masc263;7;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;6;;6;;;;;;;;;;;;;;;
Tur_Masc264;;;;3;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;3;;;;2;;5;;;;;;;;;;;;;;
Tur_Masc265;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;7;;;;5;;;;;;;;;;;;;4;;;;;;;;
Tur_Masc266;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;5;;;;;;;;;;;;;6;;;4;;;;;;;;;;;;6;;;;;;3;;;;;;;;;;;;;
Tur_Masc267;;;;;;;;;2;;;;;;;;;;;;;;;;5;;;;;;3;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc268;;;3;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;4;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;
Tur_Masc269;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;5;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;4;;5;;;;;;;;;;;;;;
Tur_Masc270;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;6;;5;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc271;;;;;;5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;5;;;;;;;;;;6;;;;;;;;;;;;;;6;;;;
Tur_Masc272;;;;2;;;;;;;;3;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc273;;;;;;;;;;;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;5;;;;
Tur_Masc274;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;3;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;3;;;;;;;;;;;
Tur_Masc275;;;;;;;;;;;3;;;5;;;;4;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc276;;;;;;;;;2;;;;;;2;;;;;;5;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc277;;4;;;;;;;;;;;;;;3;;;;;;;;;;;;;4;;;;;;;5;;;;;;4;;;;;;;;;;;;;;;;;;;;;;3;;;;;;5;;;;;;;;;;;;;;;;;;;;;
Tur_Masc278;;;;;;;;;;;;;4;;;;;;;;;;;;;;;3;;;4;;;;;;6;;;;;;;;;;;;;6;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc279;;;;3;;;;4;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;4;;;;;;;;4;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;
Tur_Masc280;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;6;;;;;;;6;;;;;;;;;6;;5;;;;;;;;;;;;;;
Tur_Masc281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;4;;;;;;;;;;;;;;4;2;;;2;;;;;;;;;;;3;;;;
Tur_Masc282;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;;;;;;;;7;1;;;;;2;;;;;;;;;1;;;;;;;;;;;;
Tur_Masc283;;;;;;;;;;;;;;5;2;;;;;;4;;;;;;;;;;;;;;;;;5;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;7;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;
Tur_Masc285;;;;;;;;;;;;;;;;;;;;7;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;6;;;;;7;;;;;;;;
Tur_Masc286;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;5;7;;;;;;;;;;;;;;;;2;;;;;;;2;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc287;;;;;;;6;;;;;;;;;7;;;;;;;;;;;;;;6;;;;;;;;;;;4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc288;;2;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;2;;2;;3;;;;;;;;;;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc289;3;;;;;7;;;;;;;4;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
Tur_Masc290;;;;;;;;;;;;;;;;;7;;;;;;;;;5;;;;;;;;;;6;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;;;;;;;;;6;;;;;;;5;;;;;;;;;;
Tur_Masc291;4;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc292;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;6;;6;;;;;;;;;;;6;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc293;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;3;;;;;;;;;1;;;;;;
Tur_Masc294;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;5;;;;;7;;;;;;;;;;;;;;;;;;;
Tur_Masc295;;;;;;;;;;;;;;;;5;;;;;;;;;;5;;;;;;;4;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc296;;;;;;5;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;4;;;;2;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;2
Tur_Masc297;;;;4;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;5;;;;;;;;;;;;;;;;;;;4;;;;;;;5;;;;;;;;;;;;;;;;;;;;;
Tur_Masc298;;;6;;;;;;;;;;;;;;;;;;4;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;6;;;;;;;4;;;;;;;;;;;
Tur_Masc299;;;;;1;;3;;;;;7;;;3;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;5;;;;;;;;;5;;;;;;;
Tur_Masc300;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;5;;;;;;;;;;;;5;;;;;5;;;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;
Tur_Masc301;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;2;;;;
Tur_Masc302;;;;;;;;;;;;;5;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;
Tur_Masc303;;;;;;;;;;5;;;;;;;6;;;;;;;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;4;;;;;;6;;;5;;;;;;;;;;;;;;;
Tur_Masc304;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;6;;;;2;;;5;;;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc305;;6;;;;;;;4;5;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;6;;;;;;;;;;;;;;
Tur_Masc306;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;1;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;5;;;;;
Tur_Masc307;7;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;7;;;;;;;;;7;;;;;;;;;7;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;7;;;;
Tur_Masc308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;5;;;;;;4;;;;;;;;
Tur_Masc309;;;;;;;;;;;5;6;;;;;;;;;;;4;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;3;;;;3;;;;;;;;;
Tur_Masc310;;;7;;;;;;;;;;;;;;;;;;;;;;;;6;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc311;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;7;;;;;;;;
Tur_Masc312;;;;;;3;4;;;4;;;;;;;;;;;;;;;;;;5;;;;;;6;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc313;;;;;;;;;;;;;;;;5;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;5;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc314;;;;;;;;;;;;;;;;;;4;;4;;;;;4;;;;;;;;;;;;;;;;1;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;
Tur_Masc315;;;;;7;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;6;;;;;;;;;;;;6;;7;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;
Tur_Masc316;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;5;;;;;;5;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;5;;;;
Tur_Masc317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;4;;;;;;;;;;;;;;;;4;;;;;;;;;5;;;;;;;;;;;;;;;5;;;;;;;4;;;;;;;
Tur_Masc318;;;;;;;;;;;5;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;5;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc319;;;;;;;;;;6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;;;;;;6;2;;;;;;;;4;;;;;;;
Tur_Masc320;;5;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;;;;5;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
Tur_Masc321;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;3;;;;;2;;;;;;;;;;;;5;;;;4;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;2
Tur_Masc322;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;4;5;;;4;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;3;;;;;;
Tur_Masc323;;;;;4;;;4;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;5;;;;;;;;;;;;;;
Tur_Masc324;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;6;;;;;;;;;;3;;;;;;;;;;;;1;;;;;;;;;;;4;;;;;6;;6;;;;;;;;;;;;;;;;;;;
Tur_Masc325;;;;;;;;;;;;3;;;;;;;;;;;;;3;;;;;;3;;;;;;;;;;;;;;;;;;3;;;;;;;4;;;3;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
Tur_Masc326;;;;;;7;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;;;1;;;;;;
Tur_Masc327;;;;;;;;4;5;;;;;;;;;3;;;;;;;;;4;;;;;;;;;;;;;;;;;6;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;5;;;;;;;;;;;;;;;;;;3;;;;;5;;;;;;;;;;;;;;;;;;;;;;;3
Tur_Masc329;;;;;;;;;;;6;;;;5;;;;;;;;;6;;;;;4;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc330;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;
Tur_Masc331;;;;;;;;;;;;5;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;2;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;7;;;;;
Tur_Masc332;;;;;;;;;;;5;;;;;;;;;;;;;;;5;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;7;;5;;5;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;5;;;;;;;
Tur_Masc334;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;4;;;;;;;;;;5;;;;4;;;;;;;;;;;;;;;;;;3;;3;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
Tur_Masc335;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;4;;;;7
Tur_Masc336;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;4;;;;;;;;4;;;;4;;;;;4;;;;;;4;;;;;;;;;;;;;;;;;;
Tur_Masc337;5;;6;;;;;;;;;;4;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;5;;;;;;;;;;;6;;;;;;;;;;;;;;
Tur_Masc338;;;;;;;;;;;;;;2;;;2;;;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;
Tur_Masc339;;;;;;7;;;;7;;;;;;;;;;;;;7;;;;;7;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc340;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;3;;;;;;;5;;;;;;;;;;;;;;;;3;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc341;;;;;;;;5;;;;;;;;;;;;;;4;;;;6;;;;;;;;;5;;;;;;;3;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;6;;;;;;;;;;;;;;;;;
Tur_Masc342;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;;;;1;;;;;;;;;
Tur_Masc343;;;;;;;4;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;6;;;;;;;;;;;;;;;;;;3;;;5;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;5
Tur_Masc344;;;;;;;;;;;;;;;4;;;;;5;4;;;;;;;;;;;;4;5;;;;;;;;;;;5;;;;;5;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc345;;;;;4;;;;;;;;;;;2;;;;3;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;2;;;;;;;;;;;;;7;;;;;;;;;;;
Tur_Masc346;;;;;;;;;;;;;;;;;;;;;;;;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;5;;;;;;;5;;;5;;;4;;;;;;;;;;;;;;;;;
Tur_Masc347;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;3;;;7;;;;;;;7;;;;;;;;;;;;;;;;;;
Tur_Masc348;;;;4;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;5;;;;;;;6;;;;;;;;5
Tur_Masc349;4;;;;;;;;5;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;5;;5;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc350;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;5;;;;;;2;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;5;;;;
Tur_Masc351;;;;4;;;;;;;;;;;;;;;;;5;;;;;;;2;;;;;;;;;;;;5;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc352;;5;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;6;;;;;6;;;;;;;;;;;;;;
Tur_Masc353;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;5;;;;;;;;;;;;;
Tur_Masc354;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;2;;;;;;;;;;1;2;1;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;
Tur_Masc355;;6;4;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;5;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc356;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;6;;;;;6;;;;;;;;;;;;;;;;;5;;;;;;5;;;;;;;;6;;;;;;;;;;5;;;;;6;;;;;
Tur_Masc357;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc358;;;;;;;;;;;5;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;3;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;
Tur_Masc359;;;;;;;7;2;;;;;;;;;;;;;;4;;;;;;;;;6;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;5;;;;;;;
Tur_Masc360;;;;;4;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;6;;;;;3;6;;3;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;
Tur_Masc362;;;;;;;;;;;;;;;;;3;;;;;;;;7;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;5;;6;;;;6;;;;;;;;;;;
Tur_Masc363;;;;;;;;;;;;;;;;;;;2;;;;;5;;;;;;;;;;;;;;;;;;;;5;;;;;;5;;;;;;;;;;;;2;;;;;;;;;;;1;;;;6;;;;;;;;;;;;;;2
Tur_Masc364;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;3;;;;6;;;;;
Tur_Masc365;;;;;;;4;;;;;;;4;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;1;;;7;;;3;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc366;;;;;;;;;;;;;;;;;;;;;;;1;;;;5;;;;;;;;;;;;;;3;;;;;;;;5;;;;;;;;;;;;;;;;;4;;;;;;;;3;;5;;;;;;;;;;;4;;;;
Tur_Masc367;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;6;;7;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc368;;;;;;;;3;;;;;;;;5;;;;;;;;;;3;;3;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;3;;;;;;;
Tur_Masc370;;;5;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;
Tur_Masc371;;;;;;7;;5;;;;;;;;;;;;;;4;;4;;;;;;;;;;;;6;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;
Tur_Masc372;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;7;;;;;;;;3;;;;;;;;;;;3;;;;;5;;;;;;;;;;;;;;;;;;;;5;4;;3;;;;;;;;;
Tur_Masc373;;;;;;;;;;;;;;;2;;;;;;;;;;;5;;;;;;;;;;;;;;;5;;;;;3;;;;7;;;;;;;;;;;;;;;4;;;;;;;;;4;;;;;;;;;;3;;;;;;;
Tur_Masc374;4;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;3;;;5;;;;;;;;;;;;;;;;;3;;;;;;4;;;;4;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;5;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc376;;;;;;;;;2;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;7;;;;;;;;;;;;;;;;7;;;;3;;;;;;;;;;;;;;;;
Tur_Masc377;;;;;7;;;;;;;;;;;;;;;;;;6;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;7;;;;;;;;;;;;;;;;;;7
Tur_Masc378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;7;;;;;;;;;;;;;;;;;;;;;7;;;;;;
Tur_Masc379;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;5;;;;;;;;;;
Tur_Masc380;;;;;;;;;;;;;;;;;3;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;5;;;;;;;;;;;5;;;;;;;;;;;;;;;;
Tur_Masc381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;3;5;;;;;;;;;;;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;7;;;;;;;;;;;
Tur_Masc382;7;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;3;;;;;;5;;;;;;;
Tur_Masc383;;7;;7;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;4;;;5;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;7;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;6;;;;;;;5;;;;;;;;
Tur_Masc385;;;;;;1;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;4;;;;;1;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;
Tur_Masc386;;3;;;;;;4;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;7;;;;;;;;;;;;;;;;7;;;;;;;4;;;;;;;;;;;;
