Rater;22;23;29;33;37;39;43;46;47;53;61;62;65;66;69;73;115;116;120;132;135;137;153;154;156;176;178;185;188;200;205;206;219;227;232;238;258;275;282;286;303;307;309;310;334;340;341;345;355;366;380;382;398;419;429;441;444;447;452;453;454;456;457;460;465;468;470;473;474;475;484;486;490;492;493;497;502;503;505;513;514;521;523;526;527;532;533;534;535;536;537;539;542
Tur_F_fem252;;;;;;;;;;;;2;;3;;;;;;;;;;;;;;;;;2;;5;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
Tur_F_fem253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;3;;;;;;;;3;;;;;;;4;;;;;;;;;;;;;;;4;;;;;;;;;
Tur_F_fem254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;6
Tur_F_fem255;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;4;;;3;;;;;;;;;;;;;;
Tur_F_fem256;;;;;;;;;;6;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;3;;;;;;;;;;;;;;3;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
Tur_F_fem258;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;5;;;;;;;;;7;6;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;
Tur_F_fem259;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;5;6;4;;;;5;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem260;4;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;6;
Tur_F_fem261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;5;;;5;;;;;;;;;;4;;;;
Tur_F_fem262;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;5;;;;1;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem263;;2;;;;;;;;5;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;
Tur_F_fem264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;3;;;;;;;;3;;;;;;;;;;;;;;;;;;3;;;;
Tur_F_fem265;;;;;;;;;5;;;;;;;;;;;;2;;;;4;;;;;;;;;;;;;;;;;6;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;
Tur_F_fem266;;;;;;;;;;;;;;;;2;;;;;;;;;;;7;;;;;;;;;;;;1;;;;;;;;;;;;;;4;;;;;7;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;
Tur_F_fem267;;;;;;2;4;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;;;5;;4;;;;;;;;;;
Tur_F_fem268;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem269;6;;;7;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;7;;
Tur_F_fem270;;;;;1;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem271;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;5;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;3;;;;;;;;;;;;;;;;
Tur_F_fem272;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;
Tur_F_fem273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;
Tur_F_fem274;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;4;;;;2;;;;;;;
Tur_F_fem275;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
Tur_F_fem276;;;4;;;;;;;;;;;6;;;;;;;;;;;;;;;2;;;;;;;3;;;;;;;;;;;;;;2;;;;;;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem277;;;;;;;;;;;;;2;;;;;;;;;;;5;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;;;;;4;;;;;;;;;;;;
Tur_F_fem278;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;4;;;;;;;;;;;;;;;;;;;;;;;;6
Tur_F_fem279;;;;;;;;;;;;3;;;;;;;;;;;;;5;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
Tur_F_fem280;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;3;;;;;;4;;;
Tur_F_fem281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;2;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;
Tur_F_fem282;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;
Tur_F_fem283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;5;;;;5;;;;;;;;2;;;;;;;;;;;;;;;6;;;;;;;;;;;
Tur_F_fem284;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;3;5;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem285;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;7;;;;;;;7;;;;6;;;;;;;;;;;7;;;;;;;;;;;;;5;;;;;7;;;;;;;;;;;;;
Tur_F_fem286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;
Tur_F_fem287;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;3;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;3;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem288;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;3;;;;;;;;;;;;;;;4;;;;;;;;;;;;
Tur_F_fem289;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;5;;;;3;;;;;;;;;;;;;;;;;4;;;;;;6;;
Tur_F_fem290;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;5;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;3;;
Tur_F_fem292;;1;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;
Tur_F_fem293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;7;7;;;;;;
Tur_F_fem294;;;;;;;;;;;;;;5;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;6;;;;;;;;;;;;
Tur_F_fem295;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem296;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;4;;;;;;;;2;;;;;;;;;;;;6;3;;;;;;;;;;3;;;;;;;;;;;;;;;5;
Tur_F_fem298;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;5;;5;;;;;
Tur_F_fem299;;;3;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem300;;4;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
Tur_F_fem301;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;2;;;;3;;
Tur_F_fem302;;;;;;;;;;;;3;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
Tur_F_fem303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;5;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
Tur_F_fem304;;1;;;;;;;4;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem305;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;
Tur_F_fem306;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;7;;4;;
Tur_F_fem307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;7;;;;;;;;7;;;;;;;;;;;;;;;;7;;;;;;;;;;;;7;;;;7;;;;;;;;;;;;;;;;;
Tur_F_fem308;;;;;;;;;;;;;;;;;;;;6;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;
Tur_F_fem309;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;6;;;;;;;;;;3;;;;;;;;;;
Tur_F_fem310;;;;;;7;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;6;;;;;;;;;;;;;;7;;;;;;;;;;;;;;6;;5;;;;;;;;;;6;;;;;;;;;;;;;;;;;
Tur_F_fem311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;3;6;;;;;
Tur_F_fem312;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;2;;;3;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem313;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem314;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;4;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem315;;;;;;;;7;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;4;;;;7;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;
Tur_F_fem316;;;;;;;;;;;;;;;6;;;;;;6;;;;;;;;;;;;;;;;6;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;
Tur_F_fem317;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;
Tur_F_fem318;;;;;;;;;;;;2;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
Tur_F_fem319;1;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;4;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem320;;;;;;2;;;;;;2;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;4;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;4;;;;;;;;;;;;;;;;;;;;5;;;;;;;6;;;4;;3;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem322;;;;;;;;;;1;;;;;;;;3;;;;2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem323;;2;;;;;;;3;;5;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;3;;;;;4;;;;;;;;;;;
Tur_F_fem325;;;;;3;;;3;;;;;;;;;;;;;2;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem326;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;5;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
Tur_F_fem327;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;4
Tur_F_fem328;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;
Tur_F_fem329;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;
Tur_F_fem330;;;;;;;;;6;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem331;4;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;3;;;3;;;;;;;;;;;;;;;;;;;5;;;5;;;;;;;;;;;;;;;;;;;
Tur_F_fem332;;;;;;;;;;;;1;;;;;;;;;;;;5;;;;;;;;;;;;1;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem333;;;;;;;;5;;;;;2;7;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
Tur_F_fem334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;2;;;;;;;;;2;;;;5;;;;;;;;;;;;;;;;;;;4;;;5;;;;;
Tur_F_fem335;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;3;;;;6;;;;;;;;;;;;;6;;;;;;6;;;;;;5;;
Tur_F_fem336;;;;;;;;3;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;6;;;;5;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem337;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem338;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;4;;;;;;;
Tur_F_fem339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;7;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;
Tur_F_fem340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;
Tur_F_fem341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;6;;;4;;;
Tur_F_fem342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;2;;;;;;;2;;;2;;;;4;;;;;;;;;;;
Tur_F_fem344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;4;;;;;;;4;;
Tur_F_fem345;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;4;;4;;;;;;;;;;;;;;;;;4;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;
Tur_F_fem346;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;
Tur_F_fem347;;;;;;;;;;;;;;;;;;;;5;;4;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem348;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;2;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;
Tur_F_fem349;;;;;;;;;;2;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;;;;;;;;;2;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
Tur_F_fem350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;;;;;;
Tur_F_fem351;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem352;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;4;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem353;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;5;;;;;;;;;;;;;4;;;4;;;;;;;;;;;;;;;;
Tur_F_fem354;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;3;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;
Tur_F_fem355;;;2;;;;;;3;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;
Tur_F_fem356;;;;;;;;;;;;;;;;;;;;3;;;;;;;;2;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem358;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem359;;;3;;;;;;;;;;;;;3;;;;;;;;;;4;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;
Tur_F_fem360;;;;;;;5;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;
Tur_F_fem361;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;4;;
Tur_F_fem362;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;7;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;2;;;;;;;;;;4;;;;;;;;;;;;;;6;;;;;
Tur_F_fem364;3;;;;;4;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
Tur_F_fem365;;;;;3;;;;;;4;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
Tur_F_fem366;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;1;;;3;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;
Tur_F_fem368;2;;;;;;;;;4;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
Tur_F_fem369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;2;;;;;;;;;;;;;;;;;;4;;;;;3;;;;;;4;;;;;;4;;;;;;;;;;;;;;;;;;6;
Tur_F_fem370;;;4;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;4;;
Tur_F_fem371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;6;;;;;;;;;;;;;7;;;1;2;;;;;;;;;;;;;;;;
Tur_F_fem372;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
Tur_F_fem373;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;3;;;;;;;;4;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem374;;;;4;;;;;;;3;;;;;;;;;;;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem375;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;5;;;;;;;;;;;;
Tur_F_fem376;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem377;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;7;;;;;;;7;7;;;7;;;
Tur_F_fem378;;4;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;7;;;;;7;;;;;;;;;;;;;;;;;;;;;;;
