Culture_Year;Sex;ID;L_skin;L_iris;a_iris;b_iris;L_sclera;a_sclera;b_sclera;Age;Attr;SexT;Nat;Group;LOCAL_DIST;SexTypMeas;Asym
Czech_2019;F;1001_F;64,108;23,915;4,5899;11,423;47,6428;3,1297;1,993;21;3,846153846;5,25;CZ;Czech_2019 F;0,079264286;1,553998784;0,079030401
Czech_2019;F;1021_F;70,271;32,4165;0,8688;4,7896;58,3575;6,7541;6,1049;19;3,730769231;4,366666667;CZ;Czech_2019 F;0,063369144;-0,737252832;0,068573683
Czech_2019;F;1041_F;69,259;17,8904;14,1386;14,7888;51,345;4,5042;5,1779;20;3,769230769;4,583333333;CZ;Czech_2019 F;0,057052753;1,264705254;0,073141656
Czech_2019;F;1051_F;66,917;31,4634;0,1799;-0,6497;52,712;6,1759;7,7526;25;2,538461538;4,2;CZ;Czech_2019 F;0,061439403;-1,17712297;0,069315868
Czech_2019;F;1061_F;70,743;36,36;0,34;2,0289;59,184;4,0619;3,7841;25;4,5;5,8;CZ;Czech_2019 F;0,04007737;-0,947791668;0,06546854
Czech_2019;F;1071_F;67,071;39,0215;0,0521;-0,1483;56,1052;4,5865;2,5766;25;3,269230769;4,366666667;CZ;Czech_2019 F;0,044261409;-0,946234177;0,073983764
Czech_2019;F;1101_F;65,306;16,3708;8,8475;8,759;54,296;4,248;1,489;23;2,038461538;2,866666667;CZ;Czech_2019 F;0,047880489;0,692073919;0,064857146
Czech_2019;F;1141_F;68,312;27,198;0,8181;1,7334;52,1304;4,767;1,7478;20;3;3,933333333;CZ;Czech_2019 F;0,062778537;0,179521253;0,064230357
Czech_2019;F;1151_F;68,613;30,3266;3,2969;13,352;57,0113;3,8918;1,1988;19;2,5;4,25;CZ;Czech_2019 F;0,075142623;1,159396588;0,068221179
Czech_2019;F;1171_F;66,574;31,2647;0,2999;-3,1825;51,6768;3,5353;2,1364;21;3,692307692;4,633333333;CZ;Czech_2019 F;0,054026779;-0,899953616;0,079415482
Czech_2019;F;1181_F;65,67;23,6339;1,14;1,8722;46,9746;6,8163;4,6988;23;2,923076923;3,833333333;CZ;Czech_2019 F;0,042997569;-0,766248535;0,068083443
Czech_2019;F;1191_F;67,453;37,4122;1,5184;8,8567;53,1064;6,7668;5,5284;30;1,961538462;2,45;CZ;Czech_2019 F;0,078689433;-2,379723402;0,071743513
Czech_2019;F;2031_F;66,307;23,4785;10,0004;16,4333;50,3415;7,0651;3,6708;21;3,5;3,466666667;CZ;Czech_2019 F;0,049394857;0,241048022;0,069635889
Czech_2019;F;2051_F;66,981;35,479;0,6779;1,4664;53,2756;6,8012;6,3352;23;2,807692308;3,366666667;CZ;Czech_2019 F;0,039377484;-0,640312908;0,084165938
Czech_2019;F;3010_F;69,563;16,6868;11,508;12,2343;47,1908;5,7968;2,204;24;3,269230769;4,45;CZ;Czech_2019 F;0,04218827;-0,595873727;0,069680491
Czech_2019;F;4021_F;66,28;35,9214;1,7325;9,1969;50,3158;4,8093;5,5572;21;2,923076923;4,283333333;CZ;Czech_2019 F;0,044341588;1,086978101;0,064242884
Czech_2019;F;4061_F;71,393;28,2725;3,4645;9,5807;58,5507;4,9815;4,3867;23;4,076923077;4,416666667;CZ;Czech_2019 F;0,056825738;0,024241235;0,066962292
Czech_2019;F;4091_F;63,109;34,4369;1,889;6,1379;51,4634;6,8195;5,6228;20;3,461538462;4,216666667;CZ;Czech_2019 F;0,047348888;-0,622449051;0,071107817
Czech_2019;F;4101_F;71,334;27,3367;7,4587;13,9;55,0852;5,9028;4,6988;20;2,269230769;3,55;CZ;Czech_2019 F;0,036962534;-1,348587948;0,067415711
Czech_2019;F;4111_F;68,612;28,3352;-0,1336;0,245;48,5156;7,2747;3,3777;20;4,115384615;4,733333333;CZ;Czech_2019 F;0,048218468;0,28025541;0,064401855
Czech_2019;F;4121_F;64,466;25,4392;1,7153;-0,1716;55,5161;4,557;2,9744;20;4,5;4,883333333;CZ;Czech_2019 F;0,032954856;-0,905931057;0,077336627
Czech_2019;F;4131_F;67,428;34,1534;1,1308;4,047;53,9683;5,57;2,4;19;3,730769231;5,083333333;CZ;Czech_2019 F;0,057176323;-0,024283597;0,082429251
Czech_2019;F;4161_F;64,103;25,7268;5,7191;12,3772;52,3598;3,3365;4,3941;21;4,461538462;4,9;CZ;Czech_2019 F;0,040378349;-0,168154802;0,081799545
Czech_2019;F;4191_F;67,662;23,8118;4,3825;8,4746;51,65;5,9781;4,9596;28;2,807692308;4,016666667;CZ;Czech_2019 F;0,074415082;0,466439786;0,067568069
Czech_2019;F;4241_F;69,447;26,8171;10,123;17,115;54,3015;4,7932;1,9464;20;2,307692308;3,233333333;CZ;Czech_2019 F;0,038889721;-1,130339554;0,064923655
Czech_2019;F;5011_F;68,766;21,8336;8,0577;14,3606;50,9879;4,5186;3,1701;19;2,961538462;3,716666667;CZ;Czech_2019 F;0,043376672;-0,457016537;0,064850064
Czech_2019;F;5021_F;68,486;29,4224;1,7115;-1,349;52,3953;6,6153;2,946;20;3,769230769;4,3;CZ;Czech_2019 F;0,043845907;1,439303221;0,076343569
Czech_2019;F;5031_F;64,43;23,1194;1,7249;5,6182;42,3724;5,3955;4,6916;28;4,038461538;4,65;CZ;Czech_2019 F;0,05793687;-1,530095753;0,073463149
Czech_2019;F;5041_F;67,388;25,3503;11,4223;16,9953;53,0527;5,5221;4,6445;32;1,692307692;2,3;CZ;Czech_2019 F;0,064193761;-1,906701182;0,070613683
Czech_2019;F;5051_F;67,97;30,8279;2,2583;6,0737;54,7845;5,2786;2,5523;19;2,961538462;3,4;CZ;Czech_2019 F;0,07487268;-2,080308321;0,074046845
Czech_2019;F;5061_F;65,197;18,5451;10,4665;12,436;57,9117;4,7402;2,365;19;2,192307692;2,616666667;CZ;Czech_2019 F;0,05085353;-1,642090141;0,072229599
Czech_2019;F;5071_F;68,427;29,7872;-0,106;-0,9627;52,6734;4,8151;3,0783;20;3,423076923;4,683333333;CZ;Czech_2019 F;0,051312383;-0,3404445;0,066762028
Czech_2019;F;6011_F;68,023;16,3665;11,6591;11,7431;48,6868;6,543;3,1612;19;4,038461538;4,85;CZ;Czech_2019 F;0,050610923;0,034686813;0,070859407
Czech_2019;F;6021_F;66,756;38,2319;-0,0144;0,4824;54,5766;6,9695;7,3059;27;2,5;3,083333333;CZ;Czech_2019 F;0,062435883;-0,611234491;0,06437694
Czech_2019;F;7011_F;68,686;35,0247;1,1595;3,5584;58,2998;5,4533;4,7716;21;3,346153846;4,216666667;CZ;Czech_2019 F;0,043274664;0,437818047;0,077294459
Czech_2019;F;7041_F;73,227;37,785;1,2659;6,8492;58,6823;5,8731;2,0899;22;2,346153846;3,966666667;CZ;Czech_2019 F;0,06637513;1,324883446;0,074600449
Czech_2019;F;7051_F;71,987;31,2839;2,9273;7,1944;57,3813;5,3943;2,3077;21;3,307692308;4,766666667;CZ;Czech_2019 F;0,05413284;0,666519198;0,061727503
Czech_2019;F;7071_F;69,905;36,0162;1,7411;6,6591;61,2645;3,3432;2,7617;20;2,192307692;1,75;CZ;Czech_2019 F;0,038477966;0,243864421;0,067990179
Czech_2019;F;7081_F;67,968;21,9678;11,2293;13,5594;54,6025;5,6707;5,6346;20;4,115384615;4,383333333;CZ;Czech_2019 F;0,07829715;0,172705499;0,06676032
Czech_2019;F;7091_F;69,012;34,1847;2,0393;1,1786;59,0694;5,4479;3,2338;20;2,769230769;4,116666667;CZ;Czech_2019 F;0,038640041;0,676026385;0,077035625
Czech_2019;F;7101_F;64,231;35,0475;0,7774;-0,5163;54,0241;4,9286;3,3882;29;3,153846154;3,616666667;CZ;Czech_2019 F;0,040005139;-0,481371233;0,064724922
Czech_2019;F;7111_F;70,331;40,2315;1,4747;5,3227;57,8643;8,0003;7,0576;29;3,384615385;4,666666667;CZ;Czech_2019 F;0,048291847;-0,872689827;0,071731583
Czech_2019;F;8011_F;64,718;15,9558;10,8976;10,199;54,3946;3,8321;2,0257;25;3,269230769;3,85;CZ;Czech_2019 F;0,05532993;0,621356134;0,067133874
Czech_2019;F;8021_F;65,161;23,2785;8,6037;14,4238;56,1845;4,8891;3,9622;23;2,846153846;4,35;CZ;Czech_2019 F;0,078791706;2,750990982;0,070449117
Czech_2019;F;8061_F;68,164;35,2021;2,4348;6,9847;55,1385;4,0806;1,9437;20;4;4,95;CZ;Czech_2019 F;0,032846634;-0,455246693;0,06905792
Czech_2019;F;8071_F;71,559;30,7652;1,5857;0,9401;59,1536;4,6152;1,1623;19;2,576923077;3,916666667;CZ;Czech_2019 F;0,070784091;0,853058596;0,083793823
Czech_2019;F;8081_F;68,705;42,1908;0,7864;0,101;57,3522;5,5535;4,6343;22;5,076923077;5,7;CZ;Czech_2019 F;0,055556345;-0,071956763;0,063626108
Czech_2019;F;8101_F;65,932;32,2133;5,7733;14,5084;56,9937;4,9764;8,3712;39;2,5;3,283333333;CZ;Czech_2019 F;0,082543505;-1,98408239;0,065858044
Czech_2019;F;8111_F;69,946;35,62;1,557;-2,0892;60,9145;4,5406;1,9325;20;3,230769231;4,2;CZ;Czech_2019 F;0,039730022;0,916286093;0,07293402
Czech_2019;F;8121_F;69,848;31,7534;2,6936;8,8905;50,1185;4,0323;1,9644;22;4,230769231;4,9;CZ;Czech_2019 F;0,055515057;-0,204013598;0,069391769
Czech_2019;F;8131_F;69,219;37,701;2,1117;6,35;54,4313;7,1947;4,0618;20;3,192307692;4,2;CZ;Czech_2019 F;0,055997485;-0,32570416;0,072718267
Czech_2019;F;9021_F;66,205;39,0931;-0,1386;1,3794;52,651;7,2792;5,756;24;3,846153846;4,3;CZ;Czech_2019 F;0,048107476;-2,01709307;0,071461356
Czech_2019;F;9031_F;66,999;37,6105;1,4725;0,8031;56,243;5,8569;3,5969;24;3,807692308;4,816666667;CZ;Czech_2019 F;0,04695151;1,423505977;0,078837872
Czech_2019;F;9041_F;68,746;31,182;4,0659;8,8626;59,1992;6,5325;4,0598;24;2,192307692;3;CZ;Czech_2019 F;0,062753024;-0,611968313;0,071330249
Czech_2019;F;10011_F;71,232;37,0156;1,5317;5,4803;59,664;4,6941;1,6121;23;3,076923077;4,416666667;CZ;Czech_2019 F;0,057952861;0,85849738;0,089326412
Czech_2019;F;10031_F;72,49;37,5106;1,2301;-2,885;56,1441;6,9949;4,327;25;4,423076923;5,1;CZ;Czech_2019 F;0,055058415;-0,533078389;0,071872018
Czech_2019;M;1010_M;71,163;35,2876;0,8442;1,9424;55,668;5,4967;7,41;25;2,925373134;4,746031746;CZ;Czech_2019 M;0,04231599;0,017136123;0,08262791
Czech_2019;M;1030_M;69,101;37,4495;0,7709;6,0759;56,8366;5,3203;4,0277;19;3,089552239;3,888888889;CZ;Czech_2019 M;0,044992621;-0,704981116;0,067810398
Czech_2019;M;1080_M;66,421;30,8187;1,6729;6,6199;49,5928;6,7653;6,6332;22;2,567164179;4,428571429;CZ;Czech_2019 M;0,041224444;1,510187245;0,071966939
Czech_2019;M;1090_M;71,285;16,0253;10,6618;9,9475;57,0642;3,4929;3,5898;19;3,970149254;5,26984127;CZ;Czech_2019 M;0,050025703;1,165617091;0,067886094
Czech_2019;M;1110_M;71,43;18,8919;12,9741;14,276;55,9234;6,8528;4,3589;19;2,955223881;4,079365079;CZ;Czech_2019 M;0,033312229;0,191585511;0,064291045
Czech_2019;M;1120_M;68,534;20,6696;11,9553;14,974;53,9104;6,3794;4,488;20;3,71641791;3,920634921;CZ;Czech_2019 M;0,06522402;0,403049675;0,087530739
Czech_2019;M;1130_M;65,696;39,3964;3,3096;15,5875;57,5647;5,8052;5,2293;19;4,074626866;3,873015873;CZ;Czech_2019 M;0,054810642;-0,087190672;0,079010458
Czech_2019;M;1160_M;70,229;28,1681;0,9871;-1,2802;53,7011;5,5152;2,6106;20;2,582089552;3,158730159;CZ;Czech_2019 M;0,046586227;0,528636894;0,078467737
Czech_2019;M;2010_M;66,603;31,2582;1,8871;-1,3518;58,2286;8,0884;6,1229;21;4,164179104;4,238095238;CZ;Czech_2019 M;0,058208253;0,533246548;0,074410636
Czech_2019;M;2021_M;66,625;12,8392;9,3361;7,4784;55,7762;6,4541;6,0568;21;4,014925373;4,746031746;CZ;Czech_2019 M;0,033512595;0,451592619;0,075257359
Czech_2019;M;2040_M;65,868;31,1915;2,4104;8,7821;47,0161;7,6932;6,7909;19;3,089552239;5,206349206;CZ;Czech_2019 M;0,04125455;1,413985848;0,074478598
Czech_2019;M;3020_M;62,505;18,1855;11,4337;14,6113;57,2558;6,4272;4,8076;23;3,955223881;5,80952381;CZ;Czech_2019 M;0,038596911;1,031489476;0,074907178
Czech_2019;M;3030_M;65,361;38,1091;1,4602;7,1848;58,4376;6,4031;8,9669;23;2,328358209;4,142857143;CZ;Czech_2019 M;0,035333359;-0,322966488;0,075851308
Czech_2019;M;4010_M;65,693;33,3029;1,5243;5,7342;55,7691;9,2268;7,9512;25;3,208955224;5,285714286;CZ;Czech_2019 M;0,055842419;1,775907062;0,071872057
Czech_2019;M;4030_M;67,034;25,9374;3,5222;-1,2011;53,2166;8,954;6,2714;22;5,417910448;6,174603175;CZ;Czech_2019 M;0,059551396;-0,531246706;0,067660896
Czech_2019;M;4040_M;67,987;26,9;8,0442;15,535;52,3248;8,5392;6,7763;24;5;5,714285714;CZ;Czech_2019 M;0,03817236;0,337531704;0,076088976
Czech_2019;M;4050_M;68,17;27,8399;7,776;14,0768;57,6637;5,1129;6,2921;23;2,47761194;3,984126984;CZ;Czech_2019 M;0,045526646;-0,00585775;0,079871011
Czech_2019;M;4070_M;70,502;28,8442;2,8628;-0,4177;51,2196;7,3506;6,1283;22;2,328358209;3,095238095;CZ;Czech_2019 M;0,062223495;-0,125778833;0,071039115
Czech_2019;M;4080_M;64,65;36,6812;4,4373;14,832;57,8284;10,6524;9,2951;24;3,164179104;4,666666667;CZ;Czech_2019 M;0,045688653;-0,539830949;0,112360032
Czech_2019;M;4140_M;69,095;33,1088;2,1385;7,0329;61,7222;8,2253;8,6953;21;2,074626866;3,253968254;CZ;Czech_2019 M;0,039959282;0,321356108;0,08321786
Czech_2019;M;4150_M;67,378;28,8723;2,2269;1,6783;57,3764;5,7789;5,4682;20;3,507462687;3,095238095;CZ;Czech_2019 M;0,038277943;1,144599063;0,068004622
Czech_2019;M;4170_M;69,611;30,8115;4,8195;11,8435;61,0057;5,309;5,097;21;4,850746269;5,111111111;CZ;Czech_2019 M;0,042148663;0,600021426;0,07974003
Czech_2019;M;4180_M;71,232;34,3019;1,5958;5,624;52,2705;7,3157;6,2189;20;4,179104478;3,349206349;CZ;Czech_2019 M;0,035279643;0,916428053;0,080220099
Czech_2019;M;4200_M;67,019;21,9279;10,3249;14,2527;54,5862;6,1883;9,5867;20;2,820895522;3,317460317;CZ;Czech_2019 M;0,084802399;-2,442180073;0,067724763
Czech_2019;M;4210_M;67,92;33,3473;4,0831;13,1308;60,8712;4,218;6,5452;24;3,074626866;4,777777778;CZ;Czech_2019 M;0,050802775;-0,093237485;0,062928044
Czech_2019;M;4220_M;68,809;28,2597;4,0515;7,2483;52,435;9,1966;9,1847;34;3,223880597;5,317460317;CZ;Czech_2019 M;0,042311275;0,572087452;0,077971104
Czech_2019;M;4230_M;68,032;15,6801;11,1536;10,3763;52,5549;7,2336;5,8102;20;2,552238806;3,222222222;CZ;Czech_2019 M;0,054350419;0,867991736;0,079075971
Czech_2019;M;7020_M;67,031;18,7979;10,2968;12,3963;52,4979;4,8247;3,4979;20;2,074626866;4,603174603;CZ;Czech_2019 M;0,078509447;-0,532076111;0,064084495
Czech_2019;M;7030_M;66,855;30,686;2,9905;1,6107;51,6197;10,7049;7,7561;24;2,955223881;3;CZ;Czech_2019 M;0,040482359;0,036434877;0,070805282
Czech_2019;M;7060_M;67,703;26,3142;2,3326;0,2701;50,87;7,1906;7,9197;20;2,134328358;4,412698413;CZ;Czech_2019 M;0,050279831;0,434284982;0,076560149
Czech_2019;M;8030_M;62,518;22,7411;12,335;18,1623;54,6111;5,9534;4,4768;20;2,970149254;3,888888889;CZ;Czech_2019 M;0,059415024;1,257650038;0,070436393
Czech_2019;M;8040_M;63,737;32,2227;1,4577;0,395;51,0388;5,7277;7,082;29;4,820895522;5,73015873;CZ;Czech_2019 M;0,037306784;0,665693321;0,091051543
Czech_2019;M;8050_M;64,69;27,0271;5,3689;12,3594;57,1303;5,4927;6,8994;21;3,880597015;4,73015873;CZ;Czech_2019 M;0,040583168;1,123812726;0,064566004
Czech_2019;M;8090_M;63,632;35,4299;1,3296;1,1552;53,3548;6,9835;6,4956;22;3,029850746;3,396825397;CZ;Czech_2019 M;0,047325045;0,1284758;0,075190911
Czech_2019;M;8140_M;68,092;28,7822;8,8469;18,7717;54,3656;7,9616;6,091;20;1,820895522;2,19047619;CZ;Czech_2019 M;0,047252323;-0,170856406;0,082618638
Czech_2019;M;9010_M;67,202;40,1112;2,4477;12,1045;60,1981;7,8433;9,5427;28;3,358208955;4,079365079;CZ;Czech_2019 M;0,066744455;0,796239018;0,084262156
Czech_2019;M;10020_M;70,531;30,5571;5,5316;13,9096;55,03;5,0933;5,5111;21;3,865671642;4,380952381;CZ;Czech_2019 M;0,041455523;-0,121424176;0,070220407
Czech_2019;M;11010_M;63,482;26,8399;9,9935;17,9276;56,2317;4,6775;3,9029;21;2,671641791;4,80952381;CZ;Czech_2019 M;0,051774748;-0,851907117;0,070370018
Czech_2019;M;11020_M;69,389;31,5768;3,6627;10,1376;54,0418;6,8292;6,6832;43;2,119402985;4,492063492;CZ;Czech_2019 M;0,066463705;-1,648311855;0,080360743
India_FCD;F;IF601-519;66,847;4,725;4,48;4,432;54,487;-1,575;-2,622;34;4,766666667;6;India;India_FCD F;0,05665431;-0,047847308;0,076116908
India_FCD;F;IF602-134;73,33;20,3;14,818;19,021;73,568;3,896;3,729;21;4,447368421;5,657894737;India;India_FCD F;0,040142721;1,289603915;0,07441371
India_FCD;F;IF605-066;74,034;9,288;5,176;11,664;58,665;-2,821;10,545;49;3,9375;4,875;India;India_FCD F;0,049933475;0,49053471;0,084891145
India_FCD;F;IF608-390;79,927;12,331;6,875;9,185;69,827;4,777;6,369;22;4,083333333;4,888888889;India;India_FCD F;0,043222035;1,061261561;0,063113412
India_FCD;F;IF609-408;67,861;13,203;7,753;16,284;58,291;-1,248;4,347;50;3,333333333;5,074074074;India;India_FCD F;0,055197849;0,03587284;0,074565434
India_FCD;F;IF610-766;74,971;15,267;15,757;18,602;64,305;8,961;-5,486;20;5,448275862;5,793103448;India;India_FCD F;0,058370915;-0,368385202;0,068783907
India_FCD;F;IF612-149;81,06;14,225;12,753;20,414;66,644;-4,836;0,47;22;4,1;5,466666667;India;India_FCD F;0,056592589;-0,574854782;0,071030125
India_FCD;F;IF614-107;74,613;11,615;7,767;7,198;59,234;2,454;1,293;35;4,5;5,025;India;India_FCD F;0,044189151;-0,135279598;0,064974179
India_FCD;F;IF618-212;75,574;14,13;10,526;11,757;62,741;-0,749;-2,07;45;3,764705882;5,617647059;India;India_FCD F;0,039283158;-0,232495358;0,0714039
India_FCD;F;IF619-197;67,268;11,341;9,096;8,579;64,345;7,125;-1,195;21;4,322580645;5,322580645;India;India_FCD F;0,036653134;-0,142497785;0,078049185
India_FCD;F;IF620-218;76,026;11,129;8,524;8,663;72,21;5,084;-1,894;19;4,242424242;5,878787879;India;India_FCD F;0,037245514;-0,616604176;0,076177283
India_FCD;F;IF622-096;71,822;9,021;10,488;8,26;60,295;5,129;1,551;21;4,028571429;5,028571429;India;India_FCD F;0,045615187;0,541534966;0,077837876
India_FCD;F;IF623-129;67,098;7,994;12,77;10,388;61,542;1,067;1,565;20;4,090909091;5,212121212;India;India_FCD F;0,055764396;-1,151812764;0,078660214
India_FCD;F;IF625-225;77,822;14,343;6,574;14,656;70,684;-1,135;-0,31;21;4,243243243;5,378378378;India;India_FCD F;0,051275009;0,037532493;0,070427044
India_FCD;F;IF626-375;74,908;13,382;3,721;13,15;68,453;0,564;6,109;21;4,583333333;5,333333333;India;India_FCD F;0,065632884;1,754758356;0,066374462
India_FCD;F;IF629-234;70,676;12,344;14,972;16,115;61,97;2,452;-2,276;27;4;5,033333333;India;India_FCD F;0,051624136;-0,283704729;0,076076761
India_FCD;F;IF631-363;72,821;5,213;1,99;4,347;68,929;1,222;4,001;21;5,151515152;5,818181818;India;India_FCD F;0,03237956;-0,031415395;0,077616769
India_FCD;F;IF633-012;78,661;6,005;5,439;5,038;65,303;1,165;-2,218;27;5,542857143;5,685714286;India;India_FCD F;0,065821754;-0,209242912;0,072882721
India_FCD;F;IF634-382;77,905;9,805;-1,03;6,06;64,28;-1,764;5,634;35;3,818181818;5,424242424;India;India_FCD F;0,046049342;-0,648340851;0,068995224
India_FCD;F;IF636-011;65,632;13,123;10,127;17,784;66,802;0,453;6,905;33;3,472222222;5,277777778;India;India_FCD F;0,052186875;-0,236500171;0,078649196
India_FCD;F;IF641-504;74,871;7,285;5,016;9,813;68,973;-4,037;2,514;23;4,564102564;5,487179487;India;India_FCD F;0,04209346;1,091485934;0,095781285
India_FCD;F;IF642-295;75,15;6,679;6,739;9,021;65,66;-0,822;-0,039;21;4,72972973;5,243243243;India;India_FCD F;0,04664246;1,475572994;0,066285737
India_FCD;F;IF644-306-1;65,761;8,571;12,05;11,731;61,275;1,058;4,532;32;3,128205128;5,051282051;India;India_FCD F;0,053615082;0,838053554;0,089149705
India_FCD;F;IF649-016;67,13;5,591;6,484;7,948;68,155;-0,341;2,694;25;3,8;5,466666667;India;India_FCD F;0,037218686;0,762729327;0,082111625
India_FCD;F;IF650-315;71,645;8,455;4,412;10,98;65,475;-2,462;4,44;28;4;5,742857143;India;India_FCD F;0,043918682;-0,286164063;0,064114247
India_FCD;F;IF660-464;70,318;3,942;6,062;5,685;70,425;0,594;7,876;26;3,96969697;5,696969697;India;India_FCD F;0,066890568;1,795657824;0,077808438
India_FCD;F;IF665-015;59,734;1,403;3,277;1,642;50,466;4,385;7,878;41;2,294117647;4,617647059;India;India_FCD F;0,052596842;-0,476947583;0,077456047
India_FCD;F;IF668-009;74,264;14,882;7,325;20,054;64,227;-1,526;0,355;27;3,8;5,571428571;India;India_FCD F;0,057917634;1,177503309;0,07173083
India_FCD;F;IF672-305;65,823;8,178;10,641;10,276;59,164;1,49;2,469;38;2,75;5,107142857;India;India_FCD F;0,038806965;-0,066538193;0,070957396
India_FCD;F;IF673-389;67,74;10,257;2,207;13,127;57,309;0,097;10,844;32;2,911764706;4,970588235;India;India_FCD F;0,057711773;-0,429967127;0,064514518
India_FCD;F;IF676-017;56,742;5,313;3,586;5,023;55,79;1,147;13,587;40;2,72972973;5,405405405;India;India_FCD F;0,052627908;1,220921936;0,06549381
India_FCD;F;IF677-452-1;55,636;3,79;3,526;3,759;59,486;0,14;9,755;40;2,5625;5,0625;India;India_FCD F;0,063028887;-1,098558906;0,063150352
India_FCD;F;IF691-007;76,035;11,753;7,107;9,638;68,056;2,082;-6,211;20;4,72972973;5,459459459;India;India_FCD F;0,046712202;0,136895585;0,068118215
India_FCD;F;IF693-172;69,866;13,783;11,061;15,588;64,048;3,515;0,455;22;3,818181818;4,878787879;India;India_FCD F;0,059878879;-0,332082882;0,062397368
India_FCD;F;IF704-125;72,982;6,263;9,138;8,79;65,731;1,21;1,478;29;3;5,147058824;India;India_FCD F;0,033438908;0,428989052;0,06162992
India_FCD;F;IF705-196;62,322;9,746;10,529;12,96;63,104;-0,963;0,458;19;3,305555556;4,75;India;India_FCD F;0,041294625;0,357079882;0,062102397
India_FCD;F;IF710-016;69,673;10,661;5,176;11,62;68,322;-4,126;-2,283;19;4,285714286;5,485714286;India;India_FCD F;0,041550104;0,132017747;0,06755806
India_FCD;F;IF713-170;62,463;5,596;5,411;6,016;64,812;-2,446;0,388;18;3,3;5,333333333;India;India_FCD F;0,052511676;0,310552186;0,064509292
India_FCD;F;IF714-008-1;58,851;5,524;6,28;7,116;54,95;-2,422;3,869;45;2,945945946;4,945945946;India;India_FCD F;0,063147644;-0,34260642;0,077531889
India_FCD;F;IF718-001;73,185;12,281;9,336;16,123;61,216;4,975;3,288;20;3,815789474;5,210526316;India;India_FCD F;0,039899858;0,131384858;0,063492511
India_FCD;F;IF722-456;65,658;9,588;7,875;10,398;60,285;-1,262;-0,006;35;2,588235294;5,058823529;India;India_FCD F;0,050325336;0,592763049;0,062041024
India_FCD;F;IF723-255;73,582;6,416;6,452;7,094;71,334;-7,64;-0,276;22;4,794117647;5,705882353;India;India_FCD F;0,035536336;0,321055392;0,06171355
India_FCD;F;IF729-393;71,387;10,638;6,013;14,21;67,436;-7,606;-0,36;21;4,242424242;5,606060606;India;India_FCD F;0,043853787;0,972750549;0,065930086
India_FCD;F;IF730-410;74,073;6,845;5,125;8,766;69,234;1,224;-0,891;21;4,59375;5,28125;India;India_FCD F;0,053617406;0,778117424;0,065178409
India_FCD;F;IF732-260;67,87;14,156;4,318;12,001;61,115;-2,177;0,545;28;3,078947368;5,078947368;India;India_FCD F;0,048221927;1,026042513;0,061738693
India_FCD;F;IF733-110;72,772;4,249;1,369;5,213;66,474;-1,51;6,214;20;3,35483871;5,096774194;India;India_FCD F;0,039797241;0,637836744;0,069076618
India_FCD;F;IF734-108;72,085;2,677;0,86;2,546;64,155;-0,835;3,221;23;3,838709677;5,193548387;India;India_FCD F;0,039796377;0,900764308;0,065250815
India_FCD;F;IF735-353;73,85;2,728;2,052;3,127;66,387;-2,332;1,029;22;3,852941176;5,470588235;India;India_FCD F;0,081097941;1,946121989;0,065723102
India_FCD;F;IF737-104;69,613;19,962;11,884;12,811;60,495;3,264;1,55;49;4,0625;5,3125;India;India_FCD F;0,056259324;-0,877256449;0,06557242
India_FCD;F;IF741-040;77,571;8,28;9,482;8,56;63,98;4,004;-2,362;24;3,742857143;5,314285714;India;India_FCD F;0,052153695;1,366289236;0,068478143
India_FCD;F;IF742-103;72,891;9,266;10,675;10,567;66,659;7,76;0,592;25;3,8125;5,59375;India;India_FCD F;0,049993293;0,312226333;0,063012721
India_FCD;F;IF744-114;78,104;19,171;13,503;17,332;69,41;5,158;1,321;23;4,724137931;5,448275862;India;India_FCD F;0,050313249;-0,558939524;0,065646593
India_FCD;M;IM603-305;59,578;1,866;2,329;1,354;53,745;6,637;6,671;21;3,5;4,454545455;India;India_FCD M;0,064374277;-1,375750016;0,06303209
India_FCD;M;IM604-014;68,238;7,159;3,282;8,06;65,485;-3,188;3,858;30;4,263157895;5,368421053;India;India_FCD M;0,058849808;-0,801703295;0,063509306
India_FCD;M;IM606-008;64,517;18,446;7,659;21,518;51,229;-0,209;5,839;50;4,5;5,777777778;India;India_FCD M;0,057452298;-0,327643573;0,063531703
India_FCD;M;IM607-018;70,592;5,031;3,561;6,426;64,123;-2,413;-0,502;22;4,277777778;5,666666667;India;India_FCD M;0,058499983;-0,478492097;0,06148815
India_FCD;M;IM611-306;65,648;6,86;1,394;5,371;61,108;-0,384;7,777;34;3,9;5,15;India;India_FCD M;0,04853003;0,403651496;0,068927779
India_FCD;M;IM613-169;69,685;8,857;8,303;12,469;63,264;-1,632;4,463;21;4,782608696;5,347826087;India;India_FCD M;0,100182127;-3,514865204;0,065021366
India_FCD;M;IM615-167;60,106;7,998;10,669;10,085;60,984;9,851;9,571;24;3,333333333;5,428571429;India;India_FCD M;0,054505551;0,443319676;0,072453224
India_FCD;M;IM616-214;73,888;5,749;6,49;7,807;60,902;2,128;8,006;27;5,086956522;5,52173913;India;India_FCD M;0,051605952;-1,130756252;0,06413093
India_FCD;M;IM617-174;62,772;11,527;15,194;16,584;56,769;6,339;7,677;49;4,705882353;5,823529412;India;India_FCD M;0,052032166;-0,932156579;0,080786897
